ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพังเคน,พังเคน,นาตาล,อุบลราชธานี,,045-861450,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองสะโน,หนองสะโน,บุณฑริก,อุบลราชธานี,,045-868080,045-868080,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุลำโดมน้อย,ลำโดมน้อย,สิรินธร,อุบลราชธานี,,045-366195,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนายม **,นายม ,เมืองอำนาจเจริญ,อำนาจเจริญ,,045-524024,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเค็งใหญ่,เค็งใหญ่,หัวตะพาน,อำนาจเจริญ,,045-579467,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองข่า,หนองข่า,ปทุมราชวงศา,อำนาจเจริญ,,045-545600,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเปือย,เปือย,ลืออำนาจ,อำนาจเจริญ,,045-272388,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพระเหลา,พระเหลา,พนา,อำนาจเจริญ,,045-463502,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาเวียง,นาเวียง,เสนางคนิคม,อำนาจเจริญ,,045-553207,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโคกก่ง,โคกก่ง,ชานุมาน,อำนาจเจริญ,,045-555205,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองเลิง,หนองเลิง,เมืองบึงกาฬ,บึงกาฬ,,042-025222,042-025222,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดอนหญ้านาง,ดอนหญ้านาง,พรเจริญ,บึงกาฬ,,"042-020444
042-422387",042-422387,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาแสง,นาแสง,ศรีวิไล,บึงกาฬ,,086-4582364,086-4582364,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสมสนุก,สมสนุก,ปากคาด,บึงกาฬ,,042-404335,042-404335,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีชมภู,ศรีชมภู,โซ่พิสัย,บึงกาฬ,,"042-018040
042-487379",042-487379,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบึงโขงหลง,บึงโขงหลง,บึงโขงหลง,บึงกาฬ,,042-416168,042-416168,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดงบัง **,ดงบัง ,บึงโขงหลง,บึงกาฬ,,044-876176,044-876176,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองทุ่ม,หนองทุ่ม,เซกา,บึงกาฬ,,087-8468949,087-8468949,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบุ่งคล้า,บุ่งคล้า,บุ่งคล้า,บึงกาฬ,,042-499193,042-499193,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนครชุม,นครชุม,เมืองกำแพงเพชร,กำแพงเพชร,,0 5573 8868,0 5573 8870,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่ลาด **,แม่ลาด,คลองขลุง,กำแพงเพชร,,0 5655 8296,0 5570 1033,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสลกบาตร,สลกบาตร,ขาณุวรลักษบุรี,กำแพงเพชร,,0 5577 1769,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพรานกระต่าย,พรานกระต่าย,พรานกระต่าย,กำแพงเพชร,,0 5576 1320,0 5576 1200,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองหลวง,หนองหลวง ,ลานกระบือ,กำแพงเพชร,,0 5585 7710,0 5585 7714,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุไทรงาม,ไทรงาม,ไทรงาม,กำแพงเพชร,,0 5579 1003,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุระหาน,ระหาน,บึงสามัคคี,กำแพงเพชร,,0 5573 3189,0 5573 3190,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโพธิ์ทอง,โพธิ์ทอง,ปางศิลาทอง,กำแพงเพชร,,0 5573 2159,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทุ่งทราย,ทุ่งทราย,ทรายทองวัฒนา,กำแพงเพชร,,0 5573 2159,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเพชรชมพู,เพชรชมภู ,โกสัมพี,กำแพงเพชร,,0 5571 5668,0 5574 0081,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุคลองน้ำไหล,คลองน้ำไหล,คลองลาน,กำแพงเพชร,,0 5578 6399,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุป่าอ้อดอนชัย,ป่าอ้อดอนชัย,เมืองเชียงราย ,เชียงราย ,,0 5367 3843,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบัวสลี,บัวสลี,แม่ลาว,เชียงราย ,,0 5367 3657,0 5367 3885,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุป่าซาง,ป่าซาง,เวียงเชียงรุ้ง,เชียงราย ,,0 5317 3661,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหัวง้ม,หัวง้ม ,พาน,เชียงราย ,,0 5363 5224-5 ,0 5363 5224-5 ต่อ 17,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทต.สิริเวียงชัย,เวียงชัย,เวียงชัย,เชียงราย ,,0 5366 3094,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสันมะค่า,สันมะค่า ,ป่าแดด,เชียงราย ,,0 5376 1599,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีดอนไชย,ศรีดอนไชย ,เทิง,เชียงราย ,,0 5317 8076,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุยางฮอม,ยางฮอม ,ขุนตาล,เชียงราย ,,0 5360 6223,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่าก๊อ,ท่าก๊อ ,แม่สรวย,เชียงราย ,,0 5372 4217,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่ต๋ำ,แม่ต๋ำ ,พญาเม็งราย,เชียงราย ,,0 5319 0551,0 5319 0552,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโชคชัย **,โชคชัย ,ดอยหลวง,เชียงราย ,,0 5379 0041,0 5379 0041,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุจันจว้า,จันจว้า ,แม่จัน,เชียงราย ,,0 5377 5123,0 5377 5510,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีเมืองชุม,ศรีเมืองชุม,แม่สาย,เชียงราย ,,0 5366 8469,0 5368 8467,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุป่าสัก,ป่าสัก ,เชียงแสน,เชียงราย ,,0 5395 5050,0 5395 5541,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหล่ายงาว,หล่ายงาว,เวียงแก่น,เชียงราย ,,0 5360 8202,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่สาว,แม่สาว ,แม่อาย,เชียงใหม่,,0 5305 4100-1,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่ข่า,แม่ข่า ,ฝาง,เชียงใหม่,,0 5388 4917,0 5388 4894 ต่อ 18,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองบัว,หนองบัว,ไชยปราการ,เชียงใหม่,,0 5345 7767,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่นะ,แม่นะ ,เชียงดาว,เชียงใหม่,,0 5345 6262,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทต.เวียงพร้าว,เวียงพร้าว,พร้าว,เชียงใหม่,,0 5347 5025,0 5347 5025,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุขี้เหล็ก **,ขี้เหล็ก,แม่ริม,เชียงใหม่,,0 5337 2623,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่ทา,แม่ทา ,แม่ออน,เชียงใหม่,,0 5208 0614,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุป่าไผ่ **,ป่าไผ่ ,สันทราย,เชียงใหม่,,0 5335 4155-6,0 5304 1543,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่าวังพร้าว,ท่าวังพร้าว,สันป่าตอง,เชียงใหม่,,0 5302 5200-1,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองตองพัฒนา**,หนองตองพัฒนา,หางดง,เชียงใหม่,,0 5383 2861,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านตาล,บ้านตาล,ฮอด,เชียงใหม่,,0 5330 1132,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุริมเหนือ,ริมเหนือ,แม่ริม,เชียงใหม่,,0 5329 9184,0 5329 9184,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่ากว้าง **,ท่ากว้าง,สารภี,เชียงใหม่,,0 5342 8868,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบวกค้าง,บวกค้าง ,สันกำแพง,เชียงใหม่,,0 5344 6548,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดอยหล่อ, ดอยหล่อ ,ดอยหล่อ,เชียงใหม่,,0 5336 9049,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเชิงดอย,เชิงดอย ,ดอยสะเก็ด,เชียงใหม่,,0 5349 5220 ,0 5386 5079,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทุ่งปี้,ทุ่งปี้ ,แม่วาง,เชียงใหม่,,0 5336 3231,0 5336 3138 ต่อ 15,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุข่วงเปา,ข่วงเปา ,จอมทอง,เชียงใหม่,,0 5382 6839,0 5382 6839,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่าผา,ท่าผา ,แม่แจ่ม,เชียงใหม่,,0 5342 8435-6 ,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุน้ำรึม,น้ำรึม,เมืองตาก,ตาก,,0 5589 4615,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุยกกระบัตร **,ยกกระบัตร,สามเงา,ตาก,,0 5559 7137,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสมอโคน,สมอโคน ,บ้านตาก,ตาก,,0 5559 7105,0 5559 7105,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาโบสถ์,นาโบสถ์,วังเจ้า,ตาก,,0 5589 5073,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุอุ้มผาง,อุ้มผาง,อุ้มผาง,ตาก,,0 5556 1416,0 5556 1416,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพบพระ,พบพระ ,พบพระ,ตาก,,0 5550 8930,0 5550 8932,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่ปะ,แม่ปะ,แม่สอด,ตาก,,0 5553 3126,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่จะเรา,แม่จะเรา,แม่ระมาด,ตาก,,0 5558 5145,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่ต้าน,แม่ต้าน,ท่าสองยาง,ตาก,,0 5558 9120,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองบัว **,หนองบัว,หนองบัว,นครสวรรค์,,"0 5623 7253
0 5623 7251 ",,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสำโรงชัย,สำโรงชัย ,ไพศาลี,นครสวรรค์,,0 5636 6034,0 5636 6334,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสุขสำราญ,สุขสำราญ ,ตากฟ้า ,นครสวรรค์,,0 5624 1848,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุจันเสน,จันเสน ,ตาคลี  ,นครสวรรค์,,0 5633 9239,0 5633 9239,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสายลำโพง,สายลำโพง,ท่าตะโก ,นครสวรรค์,,0 5628 4054,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพันลาน,พันลาน ,ชุมแสง,นครสวรรค์,,0 5620 3127,0 5620 3127 ต่อ 15,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวัดไทรย์,วัดไทรย์,เมืองนครสวรรค์,นครสวรรค์,,0 5638 3845-5,0 5638 3084,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพยุหะ,พยุหะ,พยุหะคีรี ,นครสวรรค์,,0 5634 1223,0 5634 1223,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเจริญผล,เจริญผล,บรรพตพิสัย,นครสวรรค์,,0 5635 0596 ,0 5635 0596 ,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสระแก้ว,สระแก้ว,ลาดยาว,นครสวรรค์,,0 5627 2222,0 5627 2222,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเขาดิน,เขาดิน ,เก้าเลี้ยว,นครสวรรค์,,"0 5639 6461
0 5621 7702-3",,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเนินศาลา,เนินศาลา,โกรกพระ ,นครสวรรค์,,0 5629 7047,0 5629 7254,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเขาชนกัน,เขาชนกัน,แม่วงก์ ,นครสวรรค์,,"0 5623 8076
0 5637 5003",0 5637 5003,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุแม่เปิน,แม่เปิน ,แม่เปิน,นครสวรรค์,,0 5688 7110,0 5688 7110,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพรหมนิมิต,พรหมนิมิต,ตาคลี  ,นครสวรรค์,,0 5626 9063,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดู่ใต้,ดู่ใต้ ,เมืองน่าน,น่าน,,0 5460 0711,0 5477 2688,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุจอมจันทร์,จอมจันทร์,เวียงสา,น่าน,,0 5468 0078 ,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุตาลชุม,ตาลชุม,ท่าวังผา,น่าน,,0 5468 6061,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุปัว,ปัว,ปัว,น่าน,,0 5479 1400 ,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเชียงกลาง,เชียงกลาง,เชียงกลาง,น่าน,,0 5479 7102,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุและ **,และ ,ทุ่งช้าง,น่าน,,0 5479 5232,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาไร่หลวง,นาไร่หลวง,สองแคว,น่าน,,0 5477 7058,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยโก๋น,ห้วยโก๋น,เฉลิมพระเกียรติ,น่าน,,0 5469 3554,0 5469 3553,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุภูฟ้า,ภูฟ้า ,บ่อเกลือ,น่าน,,0 5477 1848-9,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดู่พงษ์,ดู่พงษ์,สันติสุข,น่าน,,0 5476 7166,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองแดง,หนองแดง,แม่จริม,น่าน,,0 5476 9072,0 5476 9120,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านพี้,บ้านพี้  ,บ้านหลวง,น่าน,,0 5476 1368,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุม่วงตึ๊ด,ม่วงตึ๊ด ,ภูเพียง,น่าน,,0 5475 7167,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบัวใหญ่,บัวใหญ่ ,นาน้อย,น่าน,,0 5477 3399,,,,,,,,,,,,,,,,,,,,
"ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนาทะนุง
",นาทะนุง ,นาหมื่น,น่าน,,0 5478 7238,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุจำป่าหวาย,จำป่าหวาย ,เมืองพะเยา,พะเยา ,,0 5445 3081,0 5445 3081,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุศรีถ้อย,ศรีถ้อย ,แม่ใจ,พะเยา ,,0 5449 9679-80,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านถ้ำ,บ้านถ้ำ ,ดอกคำใต้,พะเยา ,,0 5440 9850-2,0 5440 9859,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยยางขาม,ห้วยยางขาม ,จุน,พะเยา ,,0 5442 0676,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเชียงบาน,เชียงบาน,เชียงคำ,พะเยา ,,0 5445 2222,0 5441 5840,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเวียง **,เวียง,เชียงคำ,พะเยา ,,0 5445 2550,0 5445 2204,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุปง,ปง,ปง,พะเยา ,,"0 5442 7028, 
0 5449 7199",,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านมาง,บ้านมาง,เชียงม่วน,พะเยา ,,0 5449 5333,0 5449 5333 ต่อ 108,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยแก้ว,ห้วยแก้ว,ภูกามยาว,พะเยา ,,0 5440 1001,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุดงเจน **,ดงเจน,ภูกามยาว,พะเยา ,,0 5442 2576 ,0 5442 2970 ,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทุ่งกล้วย,ทุ่งกล้วย,ภูชาง,พะเยา ,,0 5445 5111,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุนางั่ว,นางั่ว,เมืองเพชรบูรณ์,เพชรบูรณ์,,0 5656 0019,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านติ้ว **,บ้านติ้ว,หล่มสัก  ,เพชรบูรณ์,,0 5672 44164,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสักหลง,สักหลง,หล่มสัก  ,เพชรบูรณ์,,0 5674 5955,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพุทธบาท,พุทธบาท ,ชนแดน,เพชรบูรณ์,,0 5676 1559,0 5676 1696,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุประดู่งาม,ประดู่งาม,ศรีเทพ,เพชรบูรณ์,,0 56791679,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุพุเตย,พุเตย,วิเชียรบุรี,เพชรบูรณ์,,0 5679 7650,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท้ายดง,ท้ายดง,วังโป่ง,เพชรบูรณ์,,0 5656 4075,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุห้วยโป่ง,ห้วยโป่ง ,หนองไผ่,เพชรบูรณ์,,0 5678 9587,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทุ่งสมอ,ทุ่งสมอ,เข้าค้อ,เพชรบูรณ์,,0 5692 5114-9,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหล่มเก่า,หล่มเก่า,หล่มเก่า,เพชรบูรณ์,,0 5674 7756,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองแจง,หนองแจง,บึงสามพัน,เพชรบูรณ์,,0 5692 6263,,,,,,,,,,,,,,,,,,,,
